sourceNodeId,targetNodeId,value,time
863,19922,407.66,13
2348,19990,185.25,13
5061,17440,485.04,13
1421,13336,188.52,13
3395,12418,125.56,13
4136,15362,178.72,13
3751,16993,322.11,13
4835,2400,530.57,13
4708,6913,292.36,13
2890,14865,445.35,13
1487,3921,188.05,13
2375,9717,139.13,13
1887,1299,233.55,13
4500,9921,246.33,13
1691,9889,399.2,13
2194,7157,199.88,13
4060,13969,187.3,13
3328,19970,181.11,13
1327,17186,129.11,13
1109,1634,480.83,13
1196,4016,471.51,13
1765,17480,297.04,13
2790,7861,385.16,13
1800,9019,302.54,13
4857,12356,538.38,13
4460,9667,311.16,13
872,9157,460.98,13
3108,19491,418.77,13
884,4897,412.48,13
5185,15137,583.65,13
2251,9718,138.53,13
3077,11980,463.22,13
5187,8576,425.35,13
3741,19714,322.97,13
3755,7872,351.48,13
957,18903,404.14,13
5080,7330,551.72,13
3177,7105,445.35,13
1457,4785,100.7,13
1873,11701,311.98,13
3375,19328,187.61,13
5002,12641,584.27,13
2836,18722,430.5,13
819,18965,561.95,13
5153,19777,569.55,13
1522,35,148.66,13
2848,9025,427.36,13
486,8705,283.13,13
4462,8496,302.69,13
2769,18707,221.32,13
3369,3041,151.91,13
4323,9490,108.62,13
1631,19888,392.23,13
4916,19700,400.6,13
3355,18081,159.08,13
4724,8112,284.79,13
1856,9075,211.66,13
2475,19738,208.55,13
2819,15188,569.92,13
2992,5283,540.69,13
867,17329,488.23,13
5181,7700,426.14,13
3040,12550,576.35,13
2033,7860,107.79,13
4838,16018,534.38,13
4741,15408,241.5,13
1915,993,290.11,13
160,9586,147.16,13
4973,2785,438.94,13
2496,9320,353.38,13
4861,9826,487.39,13
446,19889,224.86,13
1346,8244,122.81,13
558,19330,281.73,13
4494,18689,356.89,13
773,16592,207.86,13
4021,12194,190.13,13
4901,2001,442.8,13
1055,18803,415.57,13
2708,9809,283.77,13
625,19798,325.42,13
3434,14823,179.07,13
3916,18533,281.48,13
1958,8688,365.26,13
3495,7445,130.47,13
2801,2530,589.5,13
3813,9363,244.3,13
2200,7602,197.83,13
3648,10240,220.78,13
4537,6880,282.55,13
4975,9778,443.48,13
4988,1777,481.29,13
1444,7942,139.32,13
4698,18528,214.58,13
4349,19985,100.91,13
3898,1636,347.23,14
1563,15748,158.27,14
4613,14738,331.63,14
3854,9682,264.89,14
4185,8344,140.39,14
3387,5414,116.26,14
4248,4912,139.38,14
2831,19058,539.75,14
3293,9600,175.46,14
3142,19520,413.04,14
739,2585,205.77,14
2850,19585,497.91,14
2983,7888,542.48,14
2260,16629,189.91,14
5140,9701,556.39,14
4429,9696,315.14,14
2172,9744,194.69,14
4891,15702,517.29,14
5390,8592,137.77,14
5276,8880,186.47,14
4992,9952,534.8,14
3557,9713,137.85,14
5477,7824,167.41,14
3084,18832,461.94,14
3083,13011,551.77,14
4458,18475,343.86,14
3067,18611,432.45,14
5441,4116,128.35,14
4198,12067,197.99,14
4382,6916,118.55,14
4405,17461,390.73,14
3633,4953,286.42,14
5495,12818,199.03,14
2275,17747,109.58,14
3102,9684,541.38,14
2693,9938,343.82,14
4841,3920,497.04,14
273,4834,104.12,14
3991,19395,324.57,14
5041,6758,562.05,14
3351,9874,195.94,14
4262,17844,139.05,14
2379,2224,167.35,14
5580,19778,175.52,14
5007,12737,441.1,14
4630,8643,216.0,14
5078,12928,577.05,14
1254,7616,199.99,14
968,3510,595.69,14
3183,18963,547.67,14
4873,4448,561.65,14
2829,17718,505.73,14
4879,7697,568.5,14
4952,17200,487.26,14
2263,2362,122.04,14
2541,16487,380.64,14
1349,16798,135.69,14
3316,5538,199.99,14
2225,12884,147.97,14
2468,15424,259.77,14
1856,8580,211.66,14
2539,8486,247.38,14
3844,9970,200.36,14
2045,8625,181.28,14
2310,6619,112.62,14
4657,19508,254.38,14
4331,18482,129.19,14
2674,1314,204.19,14
3452,3200,159.69,14
2741,3650,207.44,14
2082,7508,170.33,14
4832,2576,562.7,14
4162,7921,114.91,14
404,9830,301.36,14
1087,15456,465.61,14
1797,3253,222.92,14
4436,14016,276.38,14
4474,722,233.3,14
432,19992,206.49,14
1909,8960,241.97,14
4532,19777,294.55,14
2277,6672,102.01,14
5307,9584,198.58,14
5518,11831,134.82,14
5075,15216,493.79,14
3380,18689,139.55,14
1062,9382,591.59,14
4911,5904,529.8,14
2281,9904,109.15,14
4194,19991,185.92,14
4715,11472,270.29,14
2349,15235,171.57,14
749,9523,372.0,14
4785,8640,359.01,14
3886,17509,346.64,14
4901,9733,442.8,14
2895,18817,450.67,14
3735,6561,246.41,14
5511,7684,113.5,14
745,5147,240.32,14
2124,18083,131.55,14
4658,3297,331.86,14
4102,7569,197.6,14
1896,2119,216.35,14
3837,19913,365.82,14
5538,5666,127.27,14
1060,6288,561.35,14
1523,11876,131.44,14
1714,19975,255.69,14
2203,15640,162.85,14
3938,385,301.11,14
3821,9120,210.44,14
2125,8436,138.36,14
4801,4656,507.35,14
4601,4321,388.1,14
3871,7430,296.32,14
3730,9586,301.16,14
4483,18672,243.0,14
3796,1760,280.27,14
1848,8805,350.77,14
4624,16502,353.58,14
5106,9941,515.67,14
5246,13600,169.22,14
266,19993,100.88,14
4269,9953,166.61,14
4053,19906,186.38,14
5381,7122,136.58,14
2633,18966,233.13,14
2339,19968,153.86,14
4273,3568,164.0,14
4267,19842,130.66,14
4607,5906,352.41,14
1965,19946,345.89,14
5279,18803,140.99,14
4876,18519,484.42,14
594,4690,335.64,14
3942,3605,325.05,14
417,9994,211.11,14
3074,4144,488.95,14
1179,19747,553.51,14
3814,12148,236.61,14
18,11116,181.02,14
2090,7217,114.54,14
1126,9972,416.55,14
3108,6312,418.77,14
1554,13875,123.43,14
3882,17523,240.58,14
1759,8787,358.13,14
2794,19745,206.61,14
1839,9412,246.19,14
4143,10275,199.74,14
4881,16868,563.58,14
5403,12448,170.21,14
232,12144,128.0,14
2304,9216,197.41,14
2306,19815,187.03,14
5268,16256,175.91,14
1246,18131,187.64,14
3561,6680,196.13,14
4645,5346,257.04,14
3241,18576,181.25,14
251,18054,155.83,14
4384,9221,102.29,14
1518,19982,156.58,14
3868,19368,365.33,14
4284,2340,129.19,14
3824,7280,266.48,14
2701,19776,348.73,14
3863,15968,252.86,14
5564,9939,134.1,14
4128,11184,197.36,14
4140,8833,136.3,14
1769,18579,311.55,14
5283,8256,170.92,14
2886,7378,599.15,14
5038,3314,559.6,14
3653,11553,257.29,14
2821,18626,416.14,14
2779,17056,211.97,14
4690,2412,359.82,14
676,6866,233.64,14
4790,7889,370.04,14
3476,7985,167.03,14
4804,5057,404.63,14
696,6862,246.8,14
5433,19984,166.46,14
5544,9745,133.07,14
3911,1222,386.98,14
5171,15745,450.89,14
4843,19856,484.89,14
5448,7936,123.09,14
107,16288,133.25,14
3921,19873,247.44,14
4231,1008,175.44,14
1641,787,326.7,14
2412,9746,242.41,14
3439,16880,179.19,14
1526,9312,131.71,14
4308,9318,181.14,14
4896,851,528.67,14
4348,5986,165.38,14
5040,15971,536.33,14
558,3413,281.73,14
2386,9108,188.75,14
2710,17954,340.3,14
3318,2368,174.39,14
3262,13572,173.72,14
4033,15125,139.61,14
3999,19956,262.72,14
4163,17408,132.47,14
2257,4657,161.5,14
4063,4688,110.47,14
5471,6546,137.3,14
759,19331,361.79,14
4648,4976,305.98,14
4425,16038,212.63,14
4079,6192,105.66,14
4738,9984,358.41,14
2441,17656,344.94,14
4884,12372,401.41,14
2000,5396,120.86,14
5413,3952,110.52,14
3009,5264,556.5,14
2908,4947,521.35,14
5368,19970,174.99,14
3533,12512,136.63,14
5088,8979,577.4,14
2792,13794,258.92,14
3049,14257,480.92,14
1251,19861,100.55,14
1604,708,285.89,14
5569,4544,136.33,14
5463,17361,148.71,14
3792,8004,302.94,14
3455,8770,123.34,15
5814,14772,372.16,15
3020,7010,579.15,15
3297,5891,188.46,15
987,17377,472.64,15
2062,4836,101.48,15
2714,9782,328.67,15
4518,528,220.22,15
5385,9878,123.33,15
4003,9282,156.75,15
3286,19236,192.46,15
5999,2273,253.16,15
1015,19923,521.01,15
5739,9747,233.94,15
3582,6503,148.6,15
746,3216,334.52,15
5133,12288,507.6,15
4663,12320,211.05,15
5113,7794,507.7,15
5694,16742,369.89,15
2000,9928,120.86,15
3149,18098,447.36,15
5952,14018,201.88,15
1676,19540,350.32,15
695,19462,277.67,15
3593,1874,188.91,15
4764,4321,270.47,15
4515,10884,272.75,15
5179,16164,444.57,15
3666,2907,360.67,15
5145,8996,555.38,15
4084,6609,166.94,15
3539,7168,186.14,15
5410,9812,161.39,15
1801,19986,269.26,15
2944,16034,430.76,15
1039,19762,522.83,15
2911,19890,446.83,15
5380,19380,103.36,15
4282,2675,186.27,15
867,19190,488.23,15
5900,9974,251.5,15
5841,9746,380.45,15
2653,17286,317.79,15
3136,6064,599.54,15
1563,14695,158.27,15
3045,7061,473.05,15
4808,18614,505.27,15
3417,7474,160.83,15
2143,1072,166.55,15
4655,3525,388.17,15
4277,16337,153.47,15
3664,7922,348.95,15
2630,19780,367.32,15
5647,18306,366.41,15
2887,15939,529.71,15
4640,12498,302.95,15
5638,15330,247.14,15
4925,11317,461.0,15
5198,19986,582.07,15
3724,4976,347.27,15
5618,8464,214.77,15
3496,19985,114.38,15
4415,9841,230.71,15
4299,8868,152.27,15
551,12432,284.44,15
1091,12884,408.32,15
3472,9969,139.44,15
1268,1009,133.28,15
5919,19393,366.73,15
5746,9959,347.33,15
3495,12039,130.47,15
2897,6672,564.52,15
1680,10944,308.11,15
4137,10914,196.11,15
5125,17860,558.21,15
5507,6835,151.58,15
2550,16229,324.39,15
4654,13728,209.85,15
4302,6484,158.52,15
3332,19171,160.67,15
2087,4737,105.48,15
735,19907,358.95,15
2885,9984,544.53,15
4018,2773,157.72,15
2821,16614,416.14,15
1480,8722,136.75,15
4124,9856,175.49,15
5227,17571,169.27,15
5160,9093,551.96,15
1773,9969,392.36,15
2517,11905,204.42,15
5401,8496,152.41,15
4653,11763,237.27,15
921,19603,433.66,15
1099,19697,585.63,15
1678,8453,278.8,15
1510,3077,195.58,15
4777,9984,310.1,15
2205,19992,139.13,15
2965,17697,492.82,15
2540,19905,329.45,15
3219,17904,129.49,15
5623,15473,357.07,15
3365,9191,137.61,15
2265,17956,172.61,15
1889,19568,242.5,15
5757,18562,386.27,15
603,19464,251.32,15
3171,19992,522.53,15
2029,3993,197.71,15
2963,9680,507.7,15
1784,6146,365.64,15
5796,2272,200.88,15
3424,19984,104.87,15
5057,19410,554.84,15
5533,12736,117.41,15
3564,8263,153.36,15
5434,8033,122.65,15
5659,15206,242.94,15
4829,19539,477.67,15
1641,9780,326.7,15
5619,339,356.08,15
825,8611,479.11,15
5789,5440,292.48,15
4574,13296,227.08,15
4617,7845,329.2,15
3775,8177,361.88,15
1757,17944,322.69,15
4860,8993,540.17,15
2238,17618,104.33,15
3559,5360,125.13,15
3938,12658,301.11,15
4882,19617,551.82,15
4040,1601,199.63,15
3964,16409,331.77,15
810,3705,444.3,15
4660,4610,346.51,15
4643,11664,237.05,15
5812,8321,209.38,15
4543,7106,322.47,15
3068,19986,595.14,15
4859,16179,506.7,15
760,9240,395.77,15
2092,2864,112.7,15
1828,9222,357.19,15
4113,9939,104.09,15
2628,13330,348.1,15
1009,14764,433.97,15
5111,14593,592.63,15
2643,15284,326.07,15
830,9717,556.28,15
2876,18098,466.39,15
4455,3206,301.41,15
1385,9619,120.48,15
5682,816,228.97,15
1261,9795,161.14,15
4964,5874,579.89,15
1171,13040,403.83,15
5720,6624,200.8,15
5134,16306,402.7,15
4729,9539,247.8,15
4229,4151,163.03,15
737,9793,291.14,15
396,19488,179.1,15
4752,9024,271.52,15
5697,9939,291.48,15
4000,7760,186.44,15
2128,7642,142.58,15
5075,12769,493.79,15
4236,5968,110.83,15
4233,19793,159.21,15
5102,9554,567.25,15
3997,7633,380.95,15
3932,9969,315.02,15
3192,9990,533.5,15
3405,18080,107.69,15
5082,6352,506.44,15
3170,3217,505.69,15
2218,8017,114.38,15
5275,18212,149.55,15
2620,18243,221.42,15
4167,4737,105.41,15
2398,8129,139.49,15
1807,17459,395.89,15
5429,10533,154.99,15
4887,9280,418.48,15
2574,19889,324.41,15
5170,13842,587.2,15
5937,8289,377.66,15
4593,8098,206.55,15
1073,8805,406.02,15
3789,4738,299.92,15
5278,9636,117.76,15
707,19555,375.48,15
4674,8016,352.41,15
5847,9968,260.5,15
4679,13570,395.2,15
4765,16835,224.38,15
1028,14761,558.29,15
935,4949,417.92,15
1875,6344,316.27,15
2015,19216,164.75,15
1147,15254,491.3,15
754,18679,386.83,15
1304,14802,139.3,15
78,19972,192.33,15
4164,18912,113.05,15
4493,18481,356.32,15
5356,19955,102.91,15
4155,12977,128.3,15
2531,12849,342.16,15
1390,19949,161.42,15
4476,7745,283.8,15
2443,4673,362.23,15
2028,9287,127.44,15
3337,19856,141.41,15
974,18390,584.9,15
1426,6977,158.82,15
5652,7089,376.66,15
5224,19952,127.66,15
1441,9896,114.36,15
2509,16887,398.39,15
5485,19907,122.77,15
1609,3384,330.66,15
988,18707,525.14,15
5228,11122,124.36,15
4863,9696,583.1,15
2774,3136,260.35,15
2849,18097,423.17,15
3656,4867,208.27,15
4307,4375,180.8,15
2851,9521,496.77,15
5901,9920,330.89,15
3907,9796,266.01,15
2722,8805,325.57,15
5749,12194,299.58,15
1657,3851,336.89,15
3740,16081,345.3,15
1736,9984,377.02,15
3056,2952,429.08,15
3659,16592,342.13,15
1697,12407,215.66,15
4561,19905,295.97,15
4175,18240,129.53,15
2025,18545,113.81,15
2200,8482,197.83,15
1036,15332,589.9,15
5272,19589,145.27,15
967,6592,468.05,15
3217,15463,131.63,15
3873,9829,266.88,15
5850,305,283.89,15
504,12998,363.79,15
4961,12288,508.33,15
2920,17968,489.92,15
5105,19857,596.86,15
3290,10817,144.55,15
2913,9472,439.58,15
5972,19842,217.17,15
3038,8642,474.11,15
4206,19954,102.52,15
4833,6628,467.6,15
5790,7585,344.17,16
5219,10688,193.19,16
4973,9652,438.94,16
4692,16000,379.48,16
4779,1526,246.08,16
2924,16403,473.04,16
713,18935,390.94,16
6338,18737,105.51,16
3383,11969,133.69,16
5519,14658,130.69,16
6047,15234,141.11,16
5471,19754,137.3,16
3086,14818,572.8,16
1900,8087,290.07,16
1854,14609,294.14,16
3163,9792,439.14,16
5555,18866,181.27,16
5501,11568,193.74,16
5103,14850,558.16,16
6074,5665,153.97,16
3141,18640,585.88,16
4426,8052,331.26,16
1734,7735,392.42,16
3485,19970,163.02,16
5622,18594,317.8,16
3512,2800,162.28,16
4318,19937,104.05,16
6314,18448,111.54,16
660,10105,337.26,16
5611,9744,355.29,16
3336,8992,190.74,16
2993,9906,494.98,16
830,16310,556.28,16
4545,8832,238.58,16
2549,9937,257.07,16
6248,18532,115.75,16
544,19824,204.11,16
6196,9441,160.83,16
1833,13495,361.7,16
4084,5883,166.94,16
5069,5168,498.67,16
5297,12290,184.08,16
417,8527,211.11,16
4083,18854,131.75,16
6393,8752,166.21,16
6214,8118,146.28,16
3529,9831,178.94,16
3920,19473,352.85,16
4075,14724,126.06,16
2760,9477,383.64,16
979,19745,583.27,16
6075,19730,138.19,16
4765,8437,224.38,16
5494,8624,193.97,16
3947,773,236.97,16
3266,19728,193.97,16
5294,19361,104.98,16
747,19523,347.11,16
5209,12178,161.41,16
6237,14497,170.42,16
2801,9941,589.5,16
4584,7041,291.17,16
2227,16320,160.02,16
3693,12352,367.04,16
6264,17777,131.8,16
5525,9968,161.5,16
5994,9728,368.32,16
6130,161,130.66,16
2592,2960,219.21,16
3502,19969,175.67,16
2484,8049,232.49,16
5924,9088,324.58,16
6183,11520,187.52,16
6193,9713,103.4,16
4184,9809,183.22,16
5483,17605,158.57,16
4658,9650,331.86,16
1990,13633,299.95,16
1374,13927,199.58,16
3519,12625,122.41,16
5890,17681,280.51,16
2608,19969,228.88,16
5957,4544,290.25,16
5409,18208,173.69,16
4595,8193,354.08,16
4629,15699,311.13,16
6298,9585,148.36,16
3130,18066,547.11,16
4054,19985,110.37,16
5249,17857,118.41,16
6187,12321,182.72,16
3543,15381,119.31,16
5852,7634,240.11,16
5618,19489,214.77,16
3285,3185,113.02,16
2084,8307,189.21,16
1080,19486,477.85,16
3619,9973,381.91,16
5465,15475,118.01,16
4375,8998,195.72,16
595,19988,352.01,16
1907,15091,231.53,16
4725,10064,377.17,16
5882,3684,360.38,16
4573,11683,241.83,16
5691,12660,330.05,16
5972,102,217.17,16
1535,18787,132.67,16
5855,10224,330.26,16
1461,19779,149.02,16
6020,9088,146.5,16
2203,19976,162.85,16
5729,4725,273.83,16
2757,720,235.8,16
3532,15952,176.55,16
6224,977,182.52,16
1203,8212,145.64,16
649,19329,260.04,16
556,15315,389.79,16
2546,17795,328.66,16
2907,16242,406.01,16
4225,19267,162.05,16
1844,19969,364.89,16
5721,4163,316.95,16
1391,19579,137.58,16
2574,18467,324.41,16
4219,12818,104.37,16
2404,18497,205.77,16
4750,13028,209.28,16
2319,18960,100.41,16
3586,12995,153.89,16
3212,9923,177.53,16
6027,14724,199.22,16
5822,19073,246.66,16
5879,5744,272.82,16
1241,19969,117.0,16
366,8791,171.8,16
2170,18793,148.3,16
5780,4360,332.1,16
3902,15366,371.66,16
5869,9440,374.54,16
2039,6208,160.8,16
2523,18551,374.51,16
6153,15937,168.44,16
6268,19986,168.25,16
6039,3169,144.11,16
1411,7244,184.96,16
917,8401,561.28,16
2650,13697,273.6,16
4535,18256,304.97,16
5344,17680,182.86,16
6211,14480,180.66,16
5742,9872,234.3,16
3541,19937,175.14,16
4986,14116,594.78,16
5708,15393,380.86,16
6286,19426,140.24,16
5242,5697,187.58,16
5097,515,561.51,16
6345,3651,182.71,16
2931,19984,546.76,16
1265,9633,102.63,16
3773,13122,373.2,16
3787,2978,303.36,16
4490,9776,351.27,16
4520,15014,371.48,16
6376,18578,170.22,16
4061,19218,159.3,16
2002,14919,119.68,16
6116,6018,142.74,16
1984,9969,321.51,16
5586,19591,137.28,16
1526,8721,131.71,16
5386,9153,130.71,16
5842,17904,384.72,16
6069,19985,101.98,16
6012,9010,102.61,16
4345,13360,197.03,16
1421,11898,188.52,16
5413,19697,110.52,16
4299,13783,152.27,16
6023,9440,112.79,16
5397,547,182.66,16
3938,9922,301.11,16
129,9529,121.05,16
4685,9826,357.67,16
5716,11776,348.05,16
626,5520,306.27,16
3288,19974,179.25,16
4969,18928,536.9,16
5274,12578,182.53,16
1146,14554,529.67,16
5502,8928,168.08,16
555,1177,273.85,16
5139,19378,513.21,16
5351,19618,135.58,16
2835,4416,538.69,16
5669,10496,344.79,16
1194,9108,438.1,16
3941,9750,316.54,16
2112,5970,133.22,16
4261,9986,169.72,16
5248,7075,183.36,16
4949,8144,506.95,16
3540,18770,177.42,16
512,5078,201.44,16
3931,1957,389.42,16
5706,19905,398.98,16
3015,16355,555.04,16
6380,7057,191.5,16
5482,7728,192.92,16
2926,9888,403.33,16
5328,5620,104.69,16
387,19656,175.77,16
4705,12914,354.95,16
5402,9408,164.61,16
3996,9920,203.55,16
1458,14432,186.19,16
4744,12963,370.52,16
2903,9360,481.6,16
4270,9993,159.63,16
5904,5281,260.72,16
1043,16258,505.82,16
5475,17154,151.39,16
3182,18662,405.2,16
3283,14384,190.39,16
6177,19970,132.42,16
4469,2608,258.88,16
4508,19616,313.47,16
4856,15552,575.59,16
3138,13888,411.25,16
356,19788,134.02,16
3387,9974,116.26,16
826,17606,595.15,16
3125,10177,544.88,16
5095,7650,432.33,16
4433,19074,219.94,16
4056,19847,115.06,16
2378,8757,112.16,16
2771,18579,362.95,16
6152,13330,184.88,16
1040,9880,560.83,16
360,18984,103.55,16
4672,19072,251.16,16
5445,9970,159.14,16
4847,18563,585.91,16
4828,19905,576.15,16
6190,19728,166.6,16
4130,6256,184.82,16
4103,16504,183.35,16
6285,18306,159.83,16
3049,14260,480.92,16
945,9472,462.14,16
4319,12823,192.44,16
1404,9922,156.16,16
6082,7520,102.22,16
2815,2370,577.59,16
1252,2676,138.99,16
2656,6389,256.66,16
1660,19776,285.1,16
123,19975,198.05,16
2315,4515,185.24,16
1176,9954,462.25,16
3983,13040,298.73,16
3467,6532,159.77,16
2566,17152,234.39,16
2873,11603,598.01,16
858,7958,540.67,16
581,9842,296.66,16
2124,4792,131.55,16
5689,9953,343.1,16
3202,19909,167.85,16
6257,9793,162.69,16
1059,7673,501.77,16
5548,19872,116.41,16
2717,8517,352.29,16
6084,8961,129.85,16
5646,18656,371.98,16
2196,7458,197.61,16
6022,4549,122.51,16
4376,13296,198.97,16
5127,8481,436.42,16
6051,18178,133.55,16
3637,19556,394.33,16
4491,4261,313.6,16
3445,7571,182.66,17
6426,19376,349.38,17
5571,3504,114.72,17
1984,17172,321.51,17
6202,19968,177.33,17
2757,9683,235.8,17
6326,19921,160.88,17
6275,19120,120.9,17
1619,2899,231.02,17
1163,13456,566.7,17
4955,9973,491.01,17
4909,18416,563.03,17
2862,19089,558.65,17
4398,19905,105.12,17
2298,7205,130.35,17
5847,12980,260.5,17
2428,17090,330.8,17
4855,9505,555.75,17
3924,19300,353.92,17
1650,6066,311.16,17
1437,19777,154.1,17
3389,13558,128.11,17
1066,9681,526.95,17
456,8534,362.04,17
5611,10162,355.29,17
3640,8880,204.35,17
1216,19975,133.36,17
1664,16417,267.63,17
6553,9552,378.11,17
6721,4384,320.0,17
3822,19793,250.19,17
6758,2129,324.88,17
5598,19363,131.61,17
4176,14640,144.91,17
6182,19808,157.44,17
678,3392,379.44,17
892,15360,465.76,17
815,9828,446.72,17
2851,15810,496.77,17
2458,341,229.72,17
2009,19632,194.05,17
4797,132,309.91,17
3533,5297,136.63,17
3592,7472,132.77,17
4400,4164,314.47,17
5950,19347,227.69,17
994,4948,428.14,17
5019,12832,469.85,17
1286,6163,199.8,17
2977,8224,552.26,17
6692,19234,297.48,17
5672,7714,258.6,17
1587,10405,145.49,17
6406,19008,368.95,17
5582,17721,197.86,17
2906,3830,451.6,17
664,8602,208.24,17
6691,4786,332.48,17
5674,19280,266.2,17
4033,15591,139.61,17
5625,9729,349.36,17
1230,6933,164.0,17
3276,5713,122.37,17
4598,9649,275.07,17
826,17070,595.15,17
5203,15873,166.58,17
5917,19952,273.17,17
4381,3904,183.57,17
6364,9730,168.74,17
3488,15209,145.77,17
6200,9233,108.41,17
1482,15062,175.82,17
1528,8212,122.73,17
4849,5555,476.45,17
6731,6290,211.86,17
5172,19968,491.57,17
5844,18945,335.7,17
4259,15060,154.94,17
781,12320,311.41,17
370,2758,186.88,17
6541,16401,372.11,17
1623,9936,353.14,17
4756,18786,393.48,17
4235,14112,127.95,17
4282,8964,186.27,17
2337,9239,134.97,17
2283,17003,139.13,17
6388,8384,140.16,17
6656,9984,295.6,17
2605,2501,311.57,17
6456,9523,265.05,17
2648,14819,318.92,17
1364,16897,191.22,17
6236,6932,122.05,17
1697,19901,215.66,17
2794,11315,206.61,17
2239,7446,195.66,17
4025,5879,195.5,17
4385,3616,135.44,17
2969,18673,456.98,17
6589,5985,385.67,17
5139,17752,513.21,17
3490,19893,119.72,17
4907,1477,527.52,17
1370,8128,134.64,17
4458,18830,343.86,17
3953,9217,289.51,17
2847,19906,530.5,17
3693,9842,367.04,17
2606,19507,335.55,17
4771,9267,342.48,17
6387,13221,127.04,17
3469,8010,165.08,17
3936,18320,320.05,17
1897,19201,392.3,17
6427,13585,301.42,17
1684,18000,241.46,17
6160,19745,182.63,17
4941,19843,468.6,17
5821,16627,202.46,17
2957,18673,419.75,17
2318,2754,173.64,17
5393,14369,119.7,17
5479,15987,138.74,17
5417,8353,169.6,17
2914,13458,593.34,17
5766,9472,285.1,17
3470,15286,110.75,17
6218,17441,111.31,17
754,4700,386.83,17
5034,6292,495.01,17
2082,19131,170.33,17
3990,9718,224.36,17
4886,18450,473.39,17
1552,9361,106.68,17
4611,19953,328.13,17
2049,19280,183.86,17
843,18411,566.78,17
5125,9909,558.21,17
5498,19920,186.16,17
6399,7521,135.66,17
3431,4531,108.76,17
6552,4914,376.67,17
3292,15504,154.61,17
6176,19537,190.89,17
1709,19632,372.72,17
2787,19800,375.2,17
4162,19987,114.91,17
2697,8534,255.78,17
6536,14736,349.88,17
3701,9488,352.77,17
2419,18885,265.8,17
3417,9492,160.83,17
5425,9459,149.55,17
5559,19633,184.44,17
4969,5025,536.9,17
4509,706,259.6,17
1212,16043,126.22,17
2471,5777,273.32,17
2079,19216,159.91,17
3142,5874,413.04,17
2194,5398,199.88,17
2927,19104,472.73,17
1308,7206,116.13,17
4298,9842,124.48,17
4253,8592,199.82,17
4604,9985,213.39,17
1175,7045,412.41,17
6198,5728,173.66,17
5740,11830,274.67,17
5964,9337,293.64,17
4729,9843,247.8,17
5682,9589,228.97,17
3668,9793,225.46,17
1877,9911,249.58,17
6100,9586,117.93,17
6506,15168,215.78,17
3733,6945,225.97,17
5090,9922,430.45,17
6070,17776,163.27,17
5394,9986,164.94,17
5316,4688,169.88,17
2402,9298,328.01,17
3073,5841,517.25,17
743,9524,304.89,17
2251,6087,138.53,17
1084,1808,565.96,17
