nodeid,isFraud,init_balance,fraudStep
1247,0,113.80,-1
1248,0,156.49,-1
1249,0,101.35,-1
1250,0,193.03,-1
1251,0,100.56,-1
1252,0,138.99,-1
1253,0,180.16,-1
1254,0,199.99,-1
1255,0,101.95,-1
1256,0,182.41,-1
1257,0,151.01,-1
1258,0,103.82,-1
1259,0,177.71,-1
1260,0,111.19,-1
1261,0,161.15,-1
1262,0,177.83,-1
1263,0,167.36,-1
1264,0,137.99,-1
1265,0,102.64,-1
1266,0,143.63,-1
1267,0,191.37,-1
1268,0,133.29,-1
1269,0,124.80,-1
1270,0,113.78,-1
1271,0,151.03,-1
1272,0,153.33,-1
1273,0,107.30,-1
1274,0,140.78,-1
1275,0,165.87,-1
1276,0,196.61,-1
1277,0,143.15,-1
1278,0,143.60,-1
1279,0,147.11,-1
1280,0,122.50,-1
1281,0,139.48,-1
1282,0,164.53,-1
1283,0,139.71,-1
1284,0,158.14,-1
1285,0,183.56,-1
1286,0,199.80,-1
1287,0,188.50,-1
1288,0,137.18,-1
1289,0,102.17,-1
1290,0,161.16,-1
1291,0,147.46,-1
1292,0,123.70,-1
1293,0,104.03,-1
1294,0,132.16,-1
1295,0,179.81,-1
1296,0,196.41,-1
1297,0,110.67,-1
1298,0,187.76,-1
1299,0,104.87,-1
1300,0,171.35,-1
1301,0,102.68,-1
1302,0,142.10,-1
1303,0,187.02,-1
1304,0,139.31,-1
1305,0,192.46,-1
1306,0,171.32,-1
1307,0,160.42,-1
1308,0,116.14,-1
1309,0,134.05,-1
1310,0,141.11,-1
1311,0,159.02,-1
1312,0,199.60,-1
1313,0,128.37,-1
1314,0,150.36,-1
1315,0,193.34,-1
1316,0,134.54,-1
1317,0,162.86,-1
1318,0,176.61,-1
1319,0,163.03,-1
1320,0,175.34,-1
1321,0,119.57,-1
1322,0,195.73,-1
1323,0,117.69,-1
1324,0,158.37,-1
1325,0,129.60,-1
1326,0,163.44,-1
1327,0,129.11,-1
1328,0,143.12,-1
1329,0,168.22,-1
1330,0,126.91,-1
1331,0,172.79,-1
1332,0,134.69,-1
1333,0,113.22,-1
1334,0,161.31,-1
1335,0,116.58,-1
1336,0,143.06,-1
1337,0,139.84,-1
1338,0,107.62,-1
1339,0,171.08,-1
1340,0,168.08,-1
1341,0,177.78,-1
1342,0,154.49,-1
1343,0,155.39,-1
1344,0,116.92,-1
1345,0,120.75,-1
1346,0,122.82,-1
1347,0,152.53,-1
1348,0,181.90,-1
1349,0,135.70,-1
1350,0,188.19,-1
1351,0,173.59,-1
1352,0,171.64,-1
1353,0,133.52,-1
1354,0,111.85,-1
1355,0,196.28,-1
1356,0,185.46,-1
1357,0,140.89,-1
1358,0,186.32,-1
1359,0,189.92,-1
1360,0,134.25,-1
1361,0,150.16,-1
1362,0,133.18,-1
1363,0,169.52,-1
1364,0,191.22,-1
1365,0,198.45,-1
1366,0,174.38,-1
1367,0,130.52,-1
1368,0,188.05,-1
1369,0,199.26,-1
1370,0,134.65,-1
1371,0,194.87,-1
1372,0,151.15,-1
1373,0,196.46,-1
1374,0,199.59,-1
1375,0,181.29,-1
1376,0,168.34,-1
1377,0,115.40,-1
1378,0,100.49,-1
1379,0,159.55,-1
1380,0,170.45,-1
1381,0,193.55,-1
1382,0,151.71,-1
1383,0,169.68,-1
1384,0,164.74,-1
1385,0,120.49,-1
1386,0,164.43,-1
1387,0,198.17,-1
1388,0,111.12,-1
1389,1,168.85,-1
1390,0,161.43,-1
1391,0,137.59,-1
1392,0,179.33,-1
1393,0,101.05,-1
1394,0,189.24,-1
1395,0,181.74,-1
1396,0,148.07,-1
1397,0,110.81,-1
1398,0,145.26,-1
1399,0,158.43,-1
1400,0,125.39,-1
1401,0,148.65,-1
1402,0,177.57,-1
1403,0,192.27,-1
1404,0,156.16,-1
1405,0,182.72,-1
1406,0,107.79,-1
1407,0,185.64,-1
1408,0,192.08,-1
1409,0,116.80,-1
1410,0,182.75,-1
1411,0,184.96,-1
1412,0,187.87,-1
1413,0,151.71,-1
1414,0,160.83,-1
1415,0,120.81,-1
1416,0,170.81,-1
1417,0,140.50,-1
1418,0,102.12,-1
1419,0,113.43,-1
1420,0,138.82,-1
1421,0,188.52,-1
1422,0,156.49,-1
1423,0,191.63,-1
1424,0,192.95,-1
1425,0,108.68,-1
1426,1,158.82,-1
1427,0,133.45,-1
1428,0,150.68,-1
1429,0,145.55,-1
1430,0,147.99,-1
1431,0,110.18,-1
1432,0,183.32,-1
1433,0,149.03,-1
1434,0,164.50,-1
1435,0,147.27,-1
1436,0,118.10,-1
1437,0,154.10,-1
1438,0,115.95,-1
1439,0,185.22,-1
1440,0,183.16,-1
1441,0,114.36,-1
1442,0,106.88,-1
1443,0,106.85,-1
1444,0,139.32,-1
1445,0,195.30,-1
1446,0,155.61,-1
1447,0,126.55,-1
1448,0,122.96,-1
1449,0,111.09,-1
1450,0,114.11,-1
1451,0,181.19,-1
1452,0,113.86,-1
1453,0,186.41,-1
1454,0,182.30,-1
1455,0,113.68,-1
1456,0,155.87,-1
1457,0,100.71,-1
1458,1,186.20,-1
1459,0,155.83,-1
1460,0,175.53,-1
1461,0,149.03,-1
1462,0,169.04,-1
1463,0,193.12,-1
1464,0,155.95,-1
1465,0,187.47,-1
1466,0,134.30,-1
1467,0,109.75,-1
1468,0,100.51,-1
1469,0,122.67,-1
1470,0,183.86,-1
1471,0,131.15,-1
1472,0,122.46,-1
1473,0,149.56,-1
1474,0,194.69,-1
1475,0,150.90,-1
1476,0,134.09,-1
1477,0,107.75,-1
1478,0,157.37,-1
1479,0,122.63,-1
1480,0,136.75,-1
1481,0,138.12,-1
1482,0,175.82,-1
1483,0,123.16,-1
1484,0,193.59,-1
1485,0,174.24,-1
1486,0,148.11,-1
1487,0,188.05,-1
1488,0,135.92,-1
1489,0,138.43,-1
1490,0,112.94,-1
1491,0,177.86,-1
1492,0,140.12,-1
1493,0,150.03,-1
1494,0,147.10,-1
1495,0,165.62,-1
1496,0,137.39,-1
1497,0,191.59,-1
1498,0,143.19,-1
1499,0,135.92,-1
1500,0,140.09,-1
1501,0,176.63,-1
1502,0,199.31,-1
1503,0,186.65,-1
1504,0,147.97,-1
1505,0,129.14,-1
1506,0,144.60,-1
1507,0,134.40,-1
1508,0,124.35,-1
1509,0,118.69,-1
1510,0,195.59,-1
1511,0,149.93,-1
1512,0,111.00,-1
1513,0,138.39,-1
1514,0,138.87,-1
1515,0,151.35,-1
1516,0,198.00,-1
1517,0,197.66,-1
1518,0,156.59,-1
1519,0,161.81,-1
1520,0,167.56,-1
1521,0,150.22,-1
1522,0,148.67,-1
1523,0,131.45,-1
1524,0,168.39,-1
1525,1,109.19,-1
1526,0,131.71,-1
1527,0,189.10,-1
1528,0,122.74,-1
1529,0,196.76,-1
1530,0,198.42,-1
1531,0,157.54,-1
1532,0,104.04,-1
1533,0,109.35,-1
1534,0,120.03,-1
1535,1,132.68,86
1536,1,111.31,-1
1537,0,179.72,-1
1538,0,136.42,-1
1539,0,123.37,-1
1540,0,104.37,-1
1541,0,138.27,-1
1542,0,100.45,-1
1543,0,111.65,-1
1544,0,160.46,-1
1545,0,193.49,-1
1546,0,119.94,-1
1547,0,174.11,-1
1548,0,119.77,-1
1549,0,100.15,-1
1550,0,189.65,-1
1551,1,184.61,-1
1552,0,106.68,-1
1553,0,117.71,-1
1554,0,123.43,-1
1555,0,192.83,-1
1556,0,138.19,-1
1557,0,180.74,-1
1558,0,143.58,-1
1559,0,138.12,-1
1560,0,176.53,-1
1561,0,161.58,-1
1562,0,126.93,-1
1563,0,158.28,-1
1564,0,170.39,-1
1565,0,182.71,-1
1566,0,167.72,-1
1567,0,164.07,-1
1568,0,159.59,-1
1569,0,109.21,-1
1570,0,194.52,-1
1571,0,171.48,-1
1572,0,127.29,-1
1573,0,169.24,-1
1574,0,162.08,-1
1575,0,165.89,-1
1576,0,137.89,-1
1577,0,157.32,-1
1578,0,166.00,-1
1579,0,120.17,-1
1580,0,150.80,-1
1581,0,112.03,-1
1582,0,110.55,-1
1583,0,191.11,-1
1584,0,112.45,-1
1585,0,189.33,-1
1586,0,146.98,-1
1587,0,145.49,-1
1588,0,133.98,-1
1589,0,141.62,-1
1590,0,137.72,-1
1591,0,156.50,-1
1592,0,133.56,-1
1593,0,182.20,-1
1594,0,123.36,-1
1595,0,124.85,-1
1596,0,148.06,-1
1597,0,193.51,-1
1598,0,102.39,-1
1599,0,172.34,-1
1600,0,201.20,-1
1601,0,280.97,-1
1602,0,352.84,-1
1603,0,289.22,-1
1604,0,285.90,-1
1605,0,250.64,-1
1606,0,295.02,-1
1607,0,245.65,-1
1608,0,256.70,-1
1609,0,330.66,-1
1610,0,319.89,-1
1611,0,385.91,-1
1612,0,393.77,-1
1613,0,304.48,-1
1614,0,217.51,-1
1615,0,259.98,-1
1616,0,303.56,-1
1617,0,334.63,-1
1618,1,389.24,127
1619,0,231.02,-1
1620,0,207.34,-1
1621,0,374.01,-1
1622,0,361.03,-1
1623,0,353.15,-1
1624,0,293.72,-1
1625,0,335.56,-1
1626,0,282.29,-1
1627,0,238.41,-1
1628,0,278.18,-1
1629,0,357.41,-1
1630,0,360.37,-1
1631,0,392.23,-1
1632,0,377.53,-1
1633,0,336.42,-1
1634,0,304.18,-1
1635,0,344.79,-1
1636,0,236.64,-1
1637,0,384.62,-1
1638,0,342.52,-1
1639,0,318.90,-1
1640,0,286.81,-1
1641,0,326.71,-1
1642,0,323.54,-1
1643,0,379.77,-1
1644,0,314.15,-1
1645,0,242.68,-1
1646,0,288.28,-1
1647,0,248.59,-1
1648,0,380.99,-1
1649,0,368.71,-1
1650,0,311.16,-1
1651,0,239.28,-1
1652,0,208.71,-1
1653,0,226.83,-1
1654,0,288.64,-1
1655,0,334.84,-1
1656,0,244.80,-1
1657,0,336.90,-1
1658,0,372.39,-1
1659,0,351.45,-1
1660,0,285.11,-1
1661,0,329.15,-1
1662,0,397.67,-1
1663,0,377.08,-1
1664,0,267.63,-1
1665,0,337.09,-1
1666,0,232.64,-1
1667,0,311.47,-1
1668,0,271.31,-1
1669,0,287.63,-1
1670,0,287.78,-1
1671,0,332.65,-1
1672,1,369.20,109
1673,0,293.71,-1
1674,0,229.32,-1
1675,0,350.83,-1
1676,0,350.33,-1
1677,0,390.77,-1
1678,0,278.81,-1
1679,0,292.78,-1
1680,0,308.12,-1
1681,0,378.42,-1
1682,0,340.84,-1
1683,0,204.26,-1
1684,0,241.46,-1
1685,0,370.78,-1
1686,0,317.09,-1
1687,0,374.78,-1
1688,0,282.28,-1
1689,0,242.09,-1
1690,0,200.83,-1
1691,0,399.21,-1
1692,0,227.28,-1
1693,0,328.59,-1
1694,0,297.94,-1
1695,0,276.03,-1
1696,0,307.44,-1
1697,0,215.66,-1
1698,0,394.01,-1
1699,0,298.55,-1
1700,0,203.06,-1
1701,0,283.87,-1
1702,0,351.44,-1
1703,0,262.42,-1
1704,0,349.00,-1
1705,0,353.47,-1
1706,0,247.82,-1
1707,0,393.59,-1
1708,0,205.58,-1
1709,0,372.72,-1
1710,0,302.53,-1
1711,0,230.68,-1
1712,0,251.68,-1
1713,0,318.70,-1
1714,0,255.69,-1
1715,0,367.68,-1
1716,0,243.91,-1
1717,0,276.81,-1
1718,0,301.36,-1
1719,0,267.95,-1
1720,0,364.83,-1
1721,0,252.78,-1
1722,0,217.80,-1
1723,0,230.96,-1
1724,0,325.39,-1
1725,0,312.71,-1
1726,0,212.66,-1
1727,0,398.61,-1
1728,0,295.89,-1
1729,0,263.89,-1
1730,0,345.83,-1
1731,0,204.86,-1
1732,0,286.85,-1
1733,0,332.88,-1
1734,0,392.43,-1
1735,0,352.33,-1
1736,0,377.03,-1
1737,0,223.78,-1
1738,0,285.95,-1
1739,0,206.36,-1
1740,0,254.40,-1
1741,0,276.86,-1
1742,0,268.76,-1
1743,0,274.75,-1
1744,0,360.62,-1
1745,0,237.91,-1
1746,0,364.90,-1
1747,0,308.38,-1
1748,0,267.75,-1
1749,0,310.45,-1
1750,0,232.28,-1
1751,0,299.09,-1
1752,0,204.39,-1
1753,0,372.60,-1
1754,0,266.32,-1
1755,0,268.81,-1
1756,0,399.03,-1
1757,0,322.69,-1
1758,0,283.53,-1
1759,0,358.13,-1
1760,0,213.53,-1
1761,0,314.10,-1
1762,0,304.14,-1
1763,0,372.25,-1
1764,0,317.24,-1
1765,0,297.05,-1
1766,0,304.05,-1
1767,0,356.38,-1
1768,0,269.46,-1
1769,0,311.56,-1
1770,0,341.48,-1
1771,1,399.11,48
1772,0,338.74,-1
1773,0,392.37,-1
1774,0,279.81,-1
1775,0,321.76,-1
1776,0,349.06,-1
1777,0,269.68,-1
1778,0,253.83,-1
1779,0,394.57,-1
1780,0,269.71,-1
1781,0,399.98,-1
1782,0,370.45,-1
1783,0,243.21,-1
1784,0,365.64,-1
1785,0,396.73,-1
1786,0,255.36,-1
1787,0,332.89,-1
1788,0,353.92,-1
1789,0,216.66,-1
1790,0,363.87,-1
1791,0,261.67,-1
1792,0,341.28,-1
1793,0,390.03,-1
1794,0,207.02,-1
1795,0,322.34,-1
1796,0,258.48,-1
1797,0,222.93,-1
1798,0,342.37,-1
1799,0,395.81,-1
1800,0,302.54,-1
1801,0,269.27,-1
1802,0,289.82,-1
1803,0,282.92,-1
1804,0,306.38,-1
1805,0,281.84,-1
1806,0,216.07,-1
1807,0,395.89,-1
1808,0,399.34,-1
1809,0,234.83,-1
1810,0,248.21,-1
1811,0,287.39,-1
1812,0,339.75,-1
1813,0,206.27,-1
1814,0,367.10,-1
1815,0,327.69,-1
1816,0,253.86,-1
1817,0,374.17,-1
1818,1,332.24,-1
1819,0,263.38,-1
1820,0,309.57,-1
1821,0,395.85,-1
1822,0,209.69,-1
1823,0,341.69,-1
1824,0,369.88,-1
1825,0,338.46,-1
1826,0,228.00,-1
1827,0,319.43,-1
1828,0,357.19,-1
1829,0,283.72,-1
1830,0,316.49,-1
1831,0,250.69,-1
1832,0,262.55,-1
1833,0,361.71,-1
1834,0,297.90,-1
1835,0,289.76,-1
1836,0,224.58,-1
1837,0,274.89,-1
1838,0,304.14,-1
1839,0,246.20,-1
1840,0,361.59,-1
1841,0,276.74,-1
1842,0,247.70,-1
1843,0,261.66,-1
1844,0,364.89,-1
1845,0,380.83,-1
1846,0,392.06,-1
1847,0,203.04,-1
1848,0,350.78,-1
1849,0,305.10,-1
1850,0,224.91,-1
1851,0,249.31,-1
1852,0,256.34,-1
1853,0,280.84,-1
1854,0,294.14,-1
1855,0,387.36,-1
1856,0,211.67,-1
1857,0,341.83,-1
1858,0,370.82,-1
1859,0,271.46,-1
1860,0,249.84,-1
1861,0,244.26,-1
1862,0,260.17,-1
1863,0,229.06,-1
1864,0,310.34,-1
1865,0,250.08,-1
1866,0,205.45,-1
1867,0,246.53,-1
1868,0,364.13,-1
1869,0,283.47,-1
1870,0,376.71,-1
1871,0,388.72,-1
1872,0,248.67,-1
1873,0,311.99,-1
1874,0,376.21,-1
1875,0,316.28,-1
1876,0,233.60,-1
1877,0,249.59,-1
1878,0,397.52,-1
1879,0,259.88,-1
1880,0,373.54,-1
1881,0,359.00,-1
1882,0,348.40,-1
1883,0,344.39,-1
1884,0,358.00,-1
1885,0,369.48,-1
1886,0,212.47,-1
1887,0,233.56,-1
1888,0,301.11,-1
1889,0,242.50,-1
1890,0,306.64,-1
1891,0,298.64,-1
1892,0,225.35,-1
1893,0,217.19,-1
1894,0,202.33,-1
1895,1,365.01,-1
1896,0,216.35,-1
1897,1,392.31,119
1898,0,396.77,-1
1899,0,349.14,-1
1900,0,290.08,-1
1901,0,255.16,-1
1902,0,282.49,-1
1903,0,269.06,-1
1904,0,279.26,-1
1905,0,345.24,-1
1906,0,378.51,-1
1907,0,231.54,-1
1908,0,248.53,-1
1909,0,241.98,-1
1910,0,209.07,-1
1911,0,370.84,-1
1912,0,302.26,-1
1913,0,213.41,-1
1914,0,289.25,-1
1915,0,290.12,-1
1916,0,355.59,-1
1917,0,352.28,-1
1918,0,226.90,-1
1919,0,325.38,-1
1920,0,301.94,-1
1921,0,202.70,-1
1922,0,229.55,-1
1923,0,333.37,-1
1924,0,273.41,-1
1925,0,392.74,-1
1926,0,300.35,-1
1927,0,337.66,-1
1928,0,226.72,-1
1929,0,295.89,-1
1930,0,346.82,-1
1931,0,366.70,-1
1932,0,239.92,-1
1933,0,279.38,-1
1934,0,294.71,-1
1935,0,288.07,-1
1936,0,295.09,-1
1937,0,259.18,-1
1938,0,361.74,-1
1939,0,382.62,-1
1940,0,269.80,-1
1941,0,327.57,-1
1942,0,276.14,-1
1943,0,315.75,-1
1944,0,339.11,-1
1945,0,300.30,-1
1946,0,334.92,-1
1947,0,351.43,-1
1948,0,368.66,-1
1949,0,237.76,-1
1950,0,243.28,-1
1951,0,302.87,-1
1952,0,301.93,-1
1953,0,361.55,-1
1954,0,303.48,-1
1955,0,380.01,-1
1956,0,355.52,-1
1957,0,301.26,-1
1958,0,365.27,-1
1959,0,295.17,-1
1960,0,268.34,-1
1961,0,286.68,-1
1962,0,291.24,-1
1963,0,330.11,-1
1964,0,210.43,-1
1965,0,345.90,-1
1966,0,393.65,-1
1967,0,291.76,-1
1968,0,213.75,-1
1969,0,240.25,-1
1970,0,220.64,-1
1971,0,251.27,-1
1972,0,358.78,-1
1973,0,200.21,-1
1974,0,374.72,-1
1975,0,387.91,-1
1976,0,237.00,-1
1977,0,234.72,-1
1978,0,393.15,-1
1979,0,272.08,-1
1980,0,362.36,-1
1981,0,201.80,-1
1982,0,398.16,-1
1983,0,203.30,-1
1984,0,321.51,-1
1985,0,385.69,-1
1986,0,366.25,-1
1987,0,262.08,-1
1988,0,364.42,-1
1989,0,278.61,-1
1990,1,299.96,-1
1991,0,272.66,-1
1992,0,270.94,-1
1993,0,316.42,-1
1994,0,356.41,-1
1995,0,339.90,-1
1996,0,353.62,-1
1997,0,202.85,-1
1998,0,306.34,-1
1999,0,270.56,-1
2000,0,120.86,-1
2001,0,192.09,-1
2002,0,119.68,-1
2003,0,118.45,-1
2004,0,117.88,-1
2005,0,165.81,-1
2006,0,161.17,-1
2007,0,150.56,-1
2008,1,158.68,-1
2009,0,194.06,-1
2010,0,186.12,-1
2011,0,190.59,-1
2012,0,105.42,-1
2013,0,189.74,-1
2014,0,103.14,-1
2015,0,164.76,-1
2016,0,193.08,-1
2017,0,150.25,-1
2018,0,141.93,-1
2019,0,133.17,-1
2020,0,191.61,-1
2021,0,192.60,-1
2022,0,161.91,-1
2023,0,171.44,-1
2024,0,133.91,-1
2025,0,113.82,-1
2026,0,197.90,-1
2027,0,165.70,-1
2028,0,127.44,-1
2029,0,197.71,-1
2030,0,160.90,-1
2031,0,133.06,-1
2032,0,189.58,-1
2033,0,107.79,-1
2034,0,180.42,-1
2035,0,115.96,-1
2036,0,110.77,-1
2037,0,125.89,-1
2038,0,171.48,-1
2039,0,160.80,-1
2040,0,142.13,-1
2041,0,115.90,-1
2042,0,192.38,-1
2043,0,176.63,-1
2044,0,168.63,-1
2045,0,181.29,-1
2046,0,177.42,-1
2047,0,111.24,-1
2048,0,177.34,-1
2049,0,183.87,-1
2050,0,174.68,-1
2051,0,148.23,-1
2052,0,168.64,-1
2053,1,110.00,112
2054,0,176.43,-1
2055,0,126.22,-1
2056,0,178.51,-1
2057,0,163.53,-1
2058,0,150.91,-1
2059,0,153.60,-1
2060,0,107.47,-1
2061,0,104.09,-1
2062,0,101.48,-1
2063,0,177.55,-1
2064,0,113.85,-1
2065,0,112.29,-1
2066,0,138.51,-1
2067,0,197.77,-1
2068,0,188.59,-1
2069,0,131.33,-1
2070,0,181.98,-1
2071,0,108.51,-1
2072,1,139.20,-1
2073,0,157.92,-1
2074,0,198.62,-1
2075,0,104.87,-1
2076,0,141.24,-1
2077,0,191.96,-1
2078,0,102.76,-1
2079,0,159.91,-1
2080,0,139.94,-1
2081,0,156.03,-1
2082,0,170.33,-1
2083,0,140.67,-1
2084,0,189.21,-1
2085,0,195.57,-1
2086,0,198.51,-1
2087,0,105.48,-1
2088,0,183.68,-1
2089,0,187.84,-1
2090,0,114.54,-1
2091,0,194.14,-1
2092,0,112.71,-1
2093,0,120.73,-1
2094,0,195.55,-1
2095,0,183.08,-1
2096,0,157.66,-1
2097,0,128.78,-1
2098,0,125.27,-1
2099,0,140.31,-1
2100,0,100.90,-1
2101,0,163.64,-1
2102,0,105.16,-1
2103,0,177.39,-1
2104,0,107.02,-1
2105,0,101.03,-1
2106,0,128.47,-1
2107,0,177.27,-1
2108,0,183.26,-1
2109,0,150.73,-1
2110,0,193.83,-1
2111,0,111.45,-1
2112,0,133.22,-1
2113,0,174.03,-1
2114,0,132.33,-1
2115,0,114.54,-1
2116,0,157.84,-1
2117,0,106.26,-1
2118,0,137.30,-1
2119,0,125.39,-1
2120,0,133.18,-1
2121,1,148.52,-1
2122,0,153.57,-1
2123,0,108.44,-1
2124,0,131.55,-1
2125,0,138.37,-1
2126,0,140.33,-1
2127,0,148.00,-1
2128,0,142.59,-1
2129,0,107.40,-1
2130,0,121.93,-1
2131,0,164.43,-1
2132,0,182.88,-1
2133,0,151.14,-1
2134,0,114.82,-1
2135,0,107.05,-1
2136,0,115.59,-1
2137,0,138.40,-1
2138,0,156.52,-1
2139,0,166.43,-1
2140,0,152.44,-1
2141,0,156.53,-1
2142,0,135.22,-1
2143,0,166.56,-1
2144,0,172.69,-1
2145,0,140.21,-1
2146,0,181.49,-1
2147,0,174.39,-1
2148,0,190.47,-1
2149,0,146.67,-1
2150,0,134.52,-1
2151,0,177.72,-1
2152,0,103.76,-1
2153,0,138.39,-1
2154,0,197.72,-1
2155,0,134.23,-1
2156,0,151.23,-1
2157,0,124.98,-1
2158,0,107.69,-1
2159,0,111.10,-1
2160,0,143.52,-1
2161,0,161.90,-1
2162,0,154.57,-1
2163,0,151.87,-1
2164,0,111.17,-1
2165,0,104.03,-1
2166,0,135.87,-1
2167,0,194.25,-1
2168,0,117.98,-1
2169,0,126.93,-1
2170,0,148.31,-1
2171,0,191.42,-1
2172,0,194.70,-1
2173,0,100.13,-1
2174,0,164.79,-1
2175,0,123.62,-1
2176,0,165.45,-1
2177,0,174.28,-1
2178,0,188.71,-1
2179,0,168.34,-1
2180,0,184.72,-1
2181,0,178.45,-1
2182,0,116.07,-1
2183,0,104.37,-1
2184,0,173.88,-1
2185,0,152.59,-1
2186,0,199.79,-1
2187,0,116.49,-1
2188,0,138.53,-1
2189,0,128.78,-1
2190,0,187.87,-1
2191,0,148.37,-1
2192,0,191.36,-1
2193,0,170.72,-1
2194,0,199.88,-1
2195,0,159.98,-1
2196,0,197.62,-1
2197,0,117.34,-1
2198,0,144.17,-1
2199,0,157.84,-1
2200,0,197.83,-1
2201,0,156.79,-1
2202,0,186.53,-1
2203,0,162.85,-1
2204,0,151.24,-1
2205,0,139.14,-1
2206,0,136.86,-1
2207,0,129.52,-1
2208,0,121.14,-1
2209,0,196.26,-1
2210,0,153.65,-1
2211,0,186.59,-1
2212,0,188.50,-1
2213,0,194.23,-1
2214,0,123.82,-1
2215,0,133.77,-1
2216,0,163.31,-1
2217,0,132.21,-1
2218,0,114.39,-1
2219,0,175.99,-1
2220,0,155.04,-1
2221,0,153.65,-1
2222,0,171.05,-1
2223,0,111.47,-1
2224,0,192.19,-1
2225,0,147.98,-1
2226,0,169.18,-1
2227,0,160.03,-1
2228,0,160.52,-1
2229,0,170.99,-1
2230,1,108.88,113
2231,0,149.67,-1
2232,0,121.03,-1
2233,0,138.97,-1
2234,0,151.17,-1
2235,0,135.39,-1
2236,0,140.67,-1
2237,0,173.09,-1
2238,0,104.33,-1
2239,0,195.66,-1
2240,0,160.39,-1
2241,0,116.36,-1
2242,0,155.72,-1
2243,0,108.09,-1
2244,0,150.15,-1
2245,0,168.86,-1
2246,0,141.98,-1
2247,0,131.42,-1
2248,0,167.37,-1
2249,0,193.53,-1
2250,0,187.36,-1
2251,0,138.54,-1
2252,0,186.34,-1
2253,0,111.50,-1
2254,0,105.87,-1
2255,0,198.32,-1
2256,0,176.29,-1
2257,0,161.50,-1
2258,1,155.88,-1
2259,0,130.89,-1
2260,0,189.91,-1
2261,0,185.28,-1
2262,0,148.17,-1
2263,0,122.04,-1
2264,0,167.64,-1
2265,0,172.62,-1
2266,0,199.55,-1
2267,0,179.04,-1
2268,0,109.12,-1
2269,0,198.99,-1
2270,0,185.45,-1
2271,0,158.25,-1
2272,0,133.09,-1
2273,0,173.29,-1
2274,0,159.66,-1
2275,0,109.58,-1
2276,0,156.35,-1
2277,0,102.02,-1
2278,0,178.87,-1
2279,0,182.36,-1
2280,0,173.01,-1
2281,0,109.15,-1
2282,0,158.81,-1
2283,0,139.14,-1
2284,0,112.84,-1
2285,1,189.21,-1
2286,0,194.23,-1
2287,0,192.23,-1
2288,0,153.12,-1
2289,0,186.44,-1
2290,0,119.78,-1
2291,0,129.55,-1
2292,0,190.87,-1
2293,0,159.04,-1
2294,0,122.60,-1
2295,0,113.01,-1
2296,0,122.83,-1
2297,0,149.60,-1
2298,0,130.35,-1
2299,0,173.44,-1
2300,1,127.13,130
2301,0,107.84,-1
2302,0,189.82,-1
2303,0,166.38,-1
2304,0,197.41,-1
2305,0,118.20,-1
2306,0,187.04,-1
2307,0,101.72,-1
2308,0,153.78,-1
2309,0,147.97,-1
2310,0,112.62,-1
2311,0,181.51,-1
2312,0,127.09,-1
2313,0,189.84,-1
2314,0,169.94,-1
2315,0,185.24,-1
2316,0,186.65,-1
2317,0,179.18,-1
2318,0,173.65,-1
2319,0,100.41,-1
2320,0,114.34,-1
2321,0,120.71,-1
2322,0,157.75,-1
2323,1,100.34,79
2324,0,112.72,-1
2325,0,148.50,-1
2326,0,104.11,-1
2327,0,131.87,-1
2328,0,122.00,-1
2329,0,117.44,-1
2330,0,131.66,-1
2331,0,188.12,-1
2332,0,123.14,-1
2333,0,164.92,-1
2334,0,173.40,-1
2335,0,167.53,-1
2336,0,118.87,-1
2337,0,134.98,-1
2338,0,127.22,-1
2339,0,153.86,-1
2340,0,196.90,-1
2341,0,121.79,-1
2342,0,155.24,-1
2343,0,106.55,-1
2344,0,137.56,-1
2345,0,195.42,-1
2346,0,190.85,-1
2347,0,109.52,-1
2348,0,185.25,-1
2349,0,171.57,-1
2350,0,191.79,-1
2351,0,146.08,-1
2352,0,142.26,-1
2353,0,189.62,-1
2354,0,153.62,-1
2355,0,176.14,-1
2356,0,117.76,-1
2357,0,106.84,-1
2358,0,144.05,-1
2359,0,132.71,-1
2360,0,151.19,-1
2361,0,134.43,-1
2362,0,186.26,-1
2363,0,173.56,-1
2364,0,138.40,-1
2365,0,112.59,-1
2366,0,170.98,-1
2367,0,154.11,-1
2368,0,115.19,-1
2369,0,103.48,-1
2370,0,161.67,-1
2371,0,151.62,-1
2372,0,157.55,-1
2373,0,141.59,-1
2374,0,146.87,-1
2375,0,139.14,-1
2376,0,108.77,-1
2377,1,153.53,-1
2378,0,112.16,-1
2379,0,167.35,-1
2380,0,174.94,-1
2381,0,116.79,-1
2382,0,120.15,-1
2383,0,124.07,-1
2384,0,159.85,-1
2385,0,140.65,-1
2386,0,188.75,-1
2387,0,154.80,-1
2388,0,152.56,-1
2389,0,121.85,-1
2390,0,109.09,-1
2391,0,192.47,-1
2392,0,109.96,-1
2393,0,113.02,-1
2394,0,119.53,-1
2395,0,157.68,-1
2396,0,163.90,-1
2397,0,143.16,-1
2398,0,139.49,-1
2399,0,164.10,-1
2400,0,252.42,-1
2401,0,360.09,-1
2402,0,328.01,-1
2403,0,320.57,-1
2404,0,205.78,-1
2405,0,269.07,-1
2406,0,353.77,-1
2407,0,241.18,-1
2408,0,328.90,-1
2409,0,394.94,-1
2410,0,288.11,-1
2411,0,303.59,-1
